,j_zlogz,j_c1_b0_mmdt,j_c1_b1_mmdt,j_c1_b2_mmdt,j_c2_b1_mmdt,j_c2_b2_mmdt,j_d2_b1_mmdt,j_d2_b2_mmdt,j_d2_a1_b1_mmdt,j_d2_a1_b2_mmdt,j_m2_b1_mmdt,j_m2_b2_mmdt,j_n2_b1_mmdt,j_n2_b2_mmdt,j_mass_mmdt,j_multiplicity,label
14,-2.9003777503967285,0.4524306356906891,0.02414715848863125,0.002976345596835017,0.04453103616833687,0.005306020379066467,1.8441523313522339,1.7827301025390625,1.8441523313522339,0.15990786254405975,0.06656379252672195,0.018267517909407616,0.2733478844165802,0.108830526471138,52.53693389892578,45.0,4
15,-3.273120880126953,0.4621448218822479,0.07069892436265945,0.018224989995360374,0.08863700181245804,0.021610427647829056,1.2537249326705933,1.185758113861084,1.2537249326705933,0.18006932735443115,0.07808351516723633,0.03951672464609146,0.27881985902786255,0.17071492969989777,156.70095825195312,61.0,4
16,-2.2521870136260986,0.4076218008995056,0.024995416402816772,0.0029997231904417276,0.03160758316516876,0.002297724364325404,1.2645351886749268,0.7659787535667419,1.2645351886749268,0.12019606679677963,0.04946121573448181,0.018704185262322426,0.22106675803661346,0.09699070453643799,71.25851440429688,42.0,0
17,-1.990963339805603,0.2847675383090973,0.0018404305446892977,1.2814318324672058e-05,0.0023830696009099483,1.4457362340181135e-05,1.2948435544967651,1.1282193660736084,1.2948435544967651,0.17596746981143951,0.08491473644971848,0.057232681661844254,0.2828561067581177,0.1856299191713333,3.157585620880127,43.0,2
18,-2.482089042663574,0.4199802875518799,0.02070450223982334,0.003069129306823015,0.051080770790576935,0.003743300912901759,2.4671337604522705,1.219662070274353,2.4671337604522705,0.1287846863269806,0.04987071454524994,0.012219930067658424,0.28109437227249146,0.09425994008779526,58.8154296875,47.0,2
19,-3.1979148387908936,0.4710325300693512,0.04804161563515663,0.007984454743564129,0.03016558475792408,0.0012877603294327855,0.6279053092002869,0.1612834483385086,0.6279053092002869,0.09758410602807999,0.056997451931238174,0.014422748237848282,0.1629675179719925,0.03400601074099541,91.66571044921875,51.0,3
20,-3.111616373062134,0.4607212245464325,0.03545147180557251,0.004953708965331316,0.030763180926442146,0.0023935132194310427,0.8677546381950378,0.48317599296569824,0.8677546381950378,0.11089298129081726,0.0515325665473938,0.015516883693635464,0.18165183067321777,0.0621861033141613,68.90540313720703,50.0,3
21,-2.6437063217163086,0.4504033029079437,0.032526519149541855,0.0043820785358548164,0.03323915973305702,0.0032887980341911316,1.021909475326538,0.7505109906196594,1.021909475326538,0.12122858315706253,0.05419919639825821,0.01599103771150112,0.19741593301296234,0.07401421666145325,63.79751968383789,38.0,4
22,-3.39306640625,0.47303083539009094,0.011094920337200165,0.0003381253336556256,0.01679285801947117,0.0005963584990240633,1.513562798500061,1.7637203931808472,1.513562798500061,0.3324730396270752,0.16698895394802094,0.09388727694749832,0.41790178418159485,0.2747291922569275,20.907419204711914,59.0,0
23,-3.0097713470458984,0.4614220857620239,0.04020724818110466,0.005347494501620531,0.0397101566195488,0.0038404620718210936,0.9876366853713989,0.7181797027587891,0.9876366853713989,0.16416658461093903,0.0817534476518631,0.03427981585264206,0.2353416085243225,0.09821615368127823,80.05146026611328,46.0,2
24,-3.400365114212036,0.47385188937187195,0.039800405502319336,0.005765538662672043,0.05673697963356972,0.004849857185035944,1.4255377054214478,0.8411802053451538,1.4255377054214478,0.20529644191265106,0.10398729890584946,0.036235030740499496,0.3122718930244446,0.11486967653036118,80.57868957519531,57.0,2
25,-2.9587812423706055,0.4627406597137451,0.038833025842905045,0.0062499940395355225,0.030168017372488976,0.0012357919476926327,0.7768649458885193,0.19772689044475555,0.7768649458885193,0.0920724868774414,0.04608197137713432,0.00843030959367752,0.16715116798877716,0.03435232862830162,81.48404693603516,37.0,2
26,-1.6691162586212158,0.29563403129577637,0.03430500254034996,0.006043522618710995,0.02654046192765236,0.001477827550843358,0.7736614942550659,0.2445308268070221,0.7736614942550659,0.06647957116365433,0.029103776440024376,0.006903901696205139,0.13440120220184326,0.032436639070510864,83.01519775390625,32.0,2
27,-2.5658533573150635,0.3944603502750397,0.0026275364216417074,2.282470086356625e-05,0.004518680740147829,4.869366603088565e-05,1.7197405099868774,2.133375883102417,1.7197405099868774,0.2860892415046692,0.1320589929819107,0.07218535244464874,0.38702577352523804,0.2524268627166748,6.699120998382568,51.0,0
28,-3.2818241119384766,0.46463748812675476,0.03716982901096344,0.0037309566978365183,0.04423690214753151,0.0037445779889822006,1.190129280090332,1.0036509037017822,1.190129280090332,0.2681856155395508,0.14596372842788696,0.08566989749670029,0.3622608482837677,0.21755443513393402,60.44081115722656,68.0,1
29,-3.6145174503326416,0.47561541199684143,0.10292133688926697,0.035170406103134155,0.09718843549489975,0.023953311145305634,0.9442981481552124,0.6810643672943115,0.9442981481552124,0.1560843586921692,0.07343915849924088,0.031041596084833145,0.22038914263248444,0.09592175483703613,242.12623596191406,112.0,0
30,-3.2305514812469482,0.47034528851509094,0.05299132689833641,0.008043724112212658,0.0597524493932724,0.007025477010756731,1.127589225769043,0.8734109997749329,1.127589225769043,0.23258385062217712,0.12375234812498093,0.06773735582828522,0.31713178753852844,0.17076309025287628,90.62509155273438,46.0,3
31,-2.6592962741851807,0.44509974122047424,0.04594330117106438,0.007343246601521969,0.029131891205906868,0.0014351574936881661,0.6340835094451904,0.19543910026550293,0.6340835094451904,0.09771943092346191,0.058775585144758224,0.017649594694375992,0.16375379264354706,0.0392603762447834,89.47672271728516,31.0,3
32,-3.4223148822784424,0.4766775369644165,0.04308433085680008,0.006502429489046335,0.04881232604384422,0.006483801640570164,1.1329485177993774,0.9971352815628052,1.1329485177993774,0.17280437052249908,0.07810160517692566,0.03331954404711723,0.25452807545661926,0.12434056401252747,106.12257385253906,72.0,0
33,-2.192760467529297,0.36860331892967224,0.002434329828247428,2.1404566723504104e-05,0.004183344077318907,3.964274583267979e-05,1.7184786796569824,1.8520694971084595,1.7184786796569824,0.2503356635570526,0.09986357390880585,0.05188377946615219,0.33918142318725586,0.20928095281124115,3.235184669494629,24.0,1
34,-2.7602298259735107,0.3942030370235443,0.003009513719007373,2.6540090402704664e-05,0.0038619518745690584,3.453733370406553e-05,1.2832478284835815,1.301326870918274,1.2832478284835815,0.2558267116546631,0.12810289859771729,0.08367384225130081,0.35215187072753906,0.25365427136421204,4.432037353515625,49.0,0
35,-3.8299930095672607,0.4852202832698822,0.10562516748905182,0.034229494631290436,0.14816085994243622,0.044249050319194794,1.402704119682312,1.2927169799804688,1.402704119682312,0.26101627945899963,0.12479035556316376,0.056115563958883286,0.35899975895881653,0.19552643597126007,187.47909545898438,84.0,4
36,-2.382021188735962,0.42384612560272217,0.03403779864311218,0.0059729889035224915,0.07318700104951859,0.009755954146385193,2.1501686573028564,1.6333454847335815,2.1501686573028564,0.1836831271648407,0.06566145271062851,0.018384473398327827,0.3055717945098877,0.11974402517080307,78.54103088378906,40.0,2
37,-3.66310977935791,0.47705522179603577,0.11490007489919662,0.03573571518063545,0.14483106136322021,0.04296352341771126,1.2604957818984985,1.2022573947906494,1.2604957818984985,0.2830405533313751,0.14835482835769653,0.0912417396903038,0.37923985719680786,0.2522919476032257,197.2786102294922,96.0,4
38,-3.3381245136260986,0.46193984150886536,0.09068272262811661,0.027779337018728256,0.1301543265581131,0.03540591150522232,1.4352715015411377,1.2745412588119507,1.4352715015411377,0.23116649687290192,0.10627101361751556,0.05763043835759163,0.3408319652080536,0.20459403097629547,168.11126708984375,81.0,4
39,-1.9743708372116089,0.36995729804039,0.0034952538553625345,4.5350992877501994e-05,0.005965881515294313,7.441398338414729e-05,1.7068521976470947,1.6408456563949585,1.7068521976470947,0.23864471912384033,0.0988483652472496,0.05476636812090874,0.3566925525665283,0.23045247793197632,10.696043968200684,31.0,0
40,-3.4712796211242676,0.4705759286880493,0.0851215347647667,0.024763165041804314,0.1323045790195465,0.03660152107477188,1.5543020963668823,1.4780631065368652,1.5543020963668823,0.2460053414106369,0.10441532731056213,0.05257616564631462,0.3437538146972656,0.19738049805164337,169.340087890625,81.0,4
41,-3.2044589519500732,0.45964956283569336,0.027017464861273766,0.0033125262707471848,0.055030934512615204,0.005962937138974667,2.036865234375,1.8001177310943604,2.036865234375,0.21069639921188354,0.09045270085334778,0.037712421268224716,0.3504950702190399,0.1761251837015152,66.72118377685547,77.0,0
42,-3.9425034523010254,0.48186105489730835,0.09235227853059769,0.02641594223678112,0.1309005618095398,0.03939640894532204,1.4174048900604248,1.4913876056671143,1.4174048900604248,0.26003846526145935,0.12143974006175995,0.06829280406236649,0.3470817804336548,0.20883123576641083,190.0640411376953,140.0,0
43,-3.4324278831481934,0.4685620963573456,0.041518691927194595,0.00519862724468112,0.05836058035492897,0.006893433164805174,1.4056458473205566,1.3260103464126587,1.4056458473205566,0.26839470863342285,0.13462236523628235,0.07049650698900223,0.36650922894477844,0.21731016039848328,62.75459289550781,81.0,0
44,-2.781202793121338,0.32325103878974915,0.001975731924176216,1.3129621947882697e-05,0.003136297222226858,2.4099215806927532e-05,1.5874103307724,1.8354843854904175,1.5874103307724,0.2573326528072357,0.11103762686252594,0.08135901391506195,0.35279199481010437,0.26153314113616943,3.378350257873535,56.0,2
45,-2.5724093914031982,0.44286033511161804,0.03231378644704819,0.006308804266154766,0.058332741260528564,0.004576039034873247,1.805196762084961,0.725341796875,1.805196762084961,0.12155350297689438,0.0560968816280365,0.010621195659041405,0.24581646919250488,0.05899779871106148,79.3239517211914,39.0,2
46,-2.5974531173706055,0.40773674845695496,0.004320853389799595,7.888243271736428e-05,0.008684469386935234,0.00013867398956790566,2.009896755218506,1.7579830884933472,2.009896755218506,0.23142588138580322,0.10579096525907516,0.03618798404932022,0.34339725971221924,0.14361946284770966,7.849620342254639,49.0,3
47,-2.731449842453003,0.4562745690345764,0.04162425547838211,0.006510264240205288,0.029885360971093178,0.0014813693705946207,0.7179794907569885,0.2275436669588089,0.7179794907569885,0.09857199341058731,0.05307827144861221,0.012009228579699993,0.16946710646152496,0.03655897080898285,80.0294189453125,35.0,2
48,-3.1197023391723633,0.4675237536430359,0.04308037459850311,0.006210926454514265,0.031302470713853836,0.0014136160025373101,0.7266063094139099,0.22760146856307983,0.7266063094139099,0.11868694424629211,0.0649895966053009,0.017148489132523537,0.1913914680480957,0.04757753014564514,79.85387420654297,46.0,2
49,-2.846072196960449,0.4498143196105957,0.03950365632772446,0.0051033212803304195,0.0358964242041111,0.0031087715178728104,0.908686101436615,0.6091663241386414,0.908686101436615,0.15365491807460785,0.07567006349563599,0.03614494204521179,0.23341836035251617,0.1158900037407875,97.04232025146484,59.0,0
50,-2.6608171463012695,0.4554362893104553,0.04171333089470863,0.006423269398510456,0.025145037099719048,0.0011021888349205256,0.6028057932853699,0.17159311473369598,0.6028057932853699,0.0849900022149086,0.0430450476706028,0.009057936258614063,0.14695225656032562,0.03226073831319809,80.64605712890625,27.0,2
51,-3.0830962657928467,0.4573780596256256,0.03097563050687313,0.005189728457480669,0.08955424278974533,0.020999262109398842,2.8911192417144775,4.04631233215332,2.8911192417144775,0.22983147203922272,0.08218061923980713,0.030412564054131508,0.374979704618454,0.21503663063049316,73.4908447265625,67.0,4
52,-2.82330322265625,0.4489493668079376,0.006974386051297188,0.00013777393905911595,0.010590377263724804,0.00024572902475483716,1.5184673070907593,1.7835667133331299,1.5184673070907593,0.31854644417762756,0.16047579050064087,0.09102623909711838,0.4119063913822174,0.27511340379714966,10.198856353759766,45.0,0
53,-3.0460216999053955,0.46171098947525024,0.03314443677663803,0.005466721951961517,0.05461319163441658,0.006154489237815142,1.6477333307266235,1.1258097887039185,1.6477333307266235,0.14843225479125977,0.06058824434876442,0.016675662249326706,0.25515541434288025,0.091354601085186,75.00594329833984,53.0,2
54,-2.69529390335083,0.45275744795799255,0.03855287656188011,0.006059856619685888,0.018330058082938194,0.00043084725621156394,0.47545239329338074,0.07109858840703964,0.47545239329338074,0.05775424838066101,0.030476294457912445,0.003981373272836208,0.10816895961761475,0.01422674860805273,90.7049789428711,32.0,3
55,-3.2653512954711914,0.4724906086921692,0.09587408602237701,0.030089620500802994,0.11128487437963486,0.022654233500361443,1.160739779472351,0.7528919577598572,1.160739779472351,0.19598083198070526,0.09821052104234695,0.04899488389492035,0.2650345265865326,0.11229744553565979,174.93455505371094,54.0,4
56,-3.069753885269165,0.45946553349494934,0.039282601326704025,0.0057300301268696785,0.04344942420721054,0.0041580512188375,1.106073021888733,0.7256595492362976,1.106073021888733,0.15457850694656372,0.07374526560306549,0.029727637767791748,0.2458808422088623,0.10438793897628784,88.21117401123047,61.0,3
57,-3.0175387859344482,0.46797865629196167,0.049431055784225464,0.008011405356228352,0.03521332889795303,0.0018132207915186882,0.7123726010322571,0.22632990777492523,0.7123726010322571,0.11998964101076126,0.07343535125255585,0.02443157322704792,0.1907685399055481,0.04882440343499184,91.3800048828125,35.0,3
58,-2.4741621017456055,0.41167181730270386,0.004877105820924044,7.134243787731975e-05,0.006763019599020481,0.00010037324682343751,1.3866870403289795,1.4069219827651978,1.3866870403289795,0.266958087682724,0.12425186485052109,0.06691907346248627,0.33935877680778503,0.18520140647888184,7.905657768249512,36.0,1
59,-2.178248643875122,0.36164236068725586,0.05081887170672417,0.015278312377631664,0.06561173498630524,0.007487366907298565,1.2910898923873901,0.4900650382041931,1.2910898923873901,0.0897260382771492,0.03802737593650818,0.010215062648057938,0.1908646821975708,0.0528356097638607,123.9124755859375,60.0,1
60,-3.370718002319336,0.4726828932762146,0.09276389330625534,0.027293164283037186,0.10758553445339203,0.026124007999897003,1.159778118133545,0.9571630358695984,1.159778118133545,0.20531988143920898,0.09216931462287903,0.05139746144413948,0.2918415367603302,0.1762598752975464,172.06558227539062,60.0,4
61,-3.171990394592285,0.45923563838005066,0.034521058201789856,0.0037743907887488604,0.04046015441417694,0.002847437048330903,1.172042727470398,0.754409670829773,1.172042727470398,0.2079339623451233,0.11180062592029572,0.04533817246556282,0.3008154630661011,0.12790390849113464,55.17501449584961,53.0,0
62,-1.6985100507736206,0.3032768666744232,0.002068449044600129,1.699681524769403e-05,0.002324129221960902,1.225041523866821e-05,1.1236095428466797,0.720747709274292,1.1236095428466797,0.1419053077697754,0.061120837926864624,0.02937106229364872,0.22665849328041077,0.11037326604127884,4.1739630699157715,26.0,1
63,-2.6610286235809326,0.40384578704833984,0.004673425108194351,8.835725020617247e-05,0.0065926858223974705,9.155525185633451e-05,1.4106754064559937,1.0361939668655396,1.4106754064559937,0.17336829006671906,0.07710383087396622,0.03148963302373886,0.27050188183784485,0.11759648472070694,6.9061665534973145,69.0,0
64,-2.8879897594451904,0.465808629989624,0.04672205075621605,0.00797258224338293,0.028201576322317123,0.001096920226700604,0.6036031246185303,0.1375865638256073,0.6036031246185303,0.08648058772087097,0.04690840095281601,0.008764064870774746,0.15117891132831573,0.02868770621716976,90.74586486816406,34.0,3
65,-2.0337908267974854,0.38193151354789734,0.046295035630464554,0.007562848273664713,0.02269897609949112,0.0009409638005308807,0.49031123518943787,0.12441923469305038,0.49031123518943787,0.07396853715181351,0.04063356667757034,0.008797694928944111,0.12672020494937897,0.0256938599050045,89.73645782470703,26.0,3
66,-3.6782116889953613,0.47484713792800903,0.11722597479820251,0.040428224951028824,0.13375896215438843,0.032841846346855164,1.1410351991653442,0.8123494386672974,1.1410351991653442,0.2261223942041397,0.11746267974376678,0.0578722283244133,0.3239436149597168,0.16901087760925293,206.1697540283203,110.0,4
67,-2.8308775424957275,0.43491724133491516,0.0367133654654026,0.006150320637971163,0.03599550575017929,0.0015525114722549915,0.9804468750953674,0.25242772698402405,0.9804468750953674,0.10058888047933578,0.04950594902038574,0.00970375631004572,0.1900091916322708,0.03931773826479912,81.53902435302734,39.0,2
68,-3.0245416164398193,0.4479624330997467,0.00790654681622982,0.00017671415116637945,0.011673401109874249,0.00027004576986655593,1.4764221906661987,1.528150200843811,1.4764221906661987,0.3106447756290436,0.15350565314292908,0.08697761595249176,0.4055379629135132,0.2675420343875885,14.446623802185059,64.0,0
69,-3.390033483505249,0.47594311833381653,0.03908151015639305,0.004265155177563429,0.0482654944062233,0.0046135419979691505,1.2349956035614014,1.0816820859909058,1.2349956035614014,0.2646532356739044,0.13650202751159668,0.07658561319112778,0.36610329151153564,0.22814542055130005,65.80745697021484,57.0,2
70,-2.6723413467407227,0.43973371386528015,0.04778518155217171,0.008303740993142128,0.04216058924794197,0.0028697156812995672,0.882294237613678,0.34559309482574463,0.882294237613678,0.12722791731357574,0.07009875774383545,0.02254868671298027,0.21026413142681122,0.05942438915371895,92.99989318847656,42.0,3
71,-1.9299778938293457,0.3677650988101959,0.0026853636372834444,2.5173352696583606e-05,0.00510669918730855,6.232038867892697e-05,1.9016788005828857,2.475649356842041,1.9016788005828857,0.2915646433830261,0.1119411289691925,0.07174433022737503,0.3810141682624817,0.2748279273509979,4.486545085906982,26.0,1
72,-3.7127768993377686,0.4776131212711334,0.04845943674445152,0.0065848506055772305,0.05597154423594475,0.00552569143474102,1.1550184488296509,0.8391521573066711,1.1550184488296509,0.2459830343723297,0.13025812804698944,0.06267865747213364,0.33835193514823914,0.1717945635318756,68.9136962890625,88.0,0
73,-3.2147889137268066,0.46433085203170776,0.03680403158068657,0.004085928667336702,0.04414214566349983,0.004160576034337282,1.1993833780288696,1.018269419670105,1.1993833780288696,0.22893282771110535,0.11471525579690933,0.05006719008088112,0.303216814994812,0.13894210755825043,65.40142822265625,55.0,2
74,-3.5059926509857178,0.4789603352546692,0.09674963355064392,0.02835586853325367,0.11317763477563858,0.03229472413659096,1.1697990894317627,1.1389080286026,1.1697990894317627,0.22186808288097382,0.1085500493645668,0.07495418936014175,0.30957210063934326,0.2155577540397644,174.4384307861328,66.0,4
75,-2.2951385974884033,0.4023268222808838,0.0035482498351484537,4.3302214180585e-05,0.006074800621718168,0.00010010034748120233,1.7120554447174072,2.3116681575775146,1.7120554447174072,0.2684078812599182,0.11226780712604523,0.05910024791955948,0.3402451276779175,0.21668031811714172,6.058013439178467,29.0,2
76,-2.11061429977417,0.35752877593040466,0.002814030973240733,2.517239590815734e-05,0.003963579423725605,4.512090526986867e-05,1.408505916595459,1.7924755811691284,1.408505916595459,0.24851833283901215,0.11641918122768402,0.07965774089097977,0.34144869446754456,0.25357818603515625,4.926827907562256,29.0,1
77,-3.578206777572632,0.4767414331436157,0.0330485925078392,0.0033626242075115442,0.03369995206594467,0.0018672907026484609,1.0197091102600098,0.5553075671195984,1.0197091102600098,0.18876338005065918,0.09807684272527695,0.03439776599407196,0.27471724152565,0.100505031645298,68.91959381103516,85.0,0
78,-1.3442494869232178,0.2199648767709732,0.0016254012007266283,1.2281974704819731e-05,0.0010979198850691319,6.012637186358916e-06,0.6754762530326843,0.4895497262477875,0.6754762530326843,0.06738907098770142,0.028550157323479652,0.01890113390982151,0.1388702690601349,0.09619274735450745,3.2387869358062744,19.0,1
79,-3.1249442100524902,0.4655696153640747,0.04184502735733986,0.005926608573645353,0.026761166751384735,0.0011153764789924026,0.6395304203033447,0.18819808959960938,0.6395304203033447,0.10270305722951889,0.0560443215072155,0.014175224117934704,0.1717696338891983,0.043365515768527985,82.70880889892578,45.0,2
80,-3.431152105331421,0.47659406065940857,0.04163501784205437,0.006003263872116804,0.06968925148248672,0.010070658288896084,1.6738133430480957,1.6775305271148682,1.6738133430480957,0.25971806049346924,0.10765790939331055,0.04255171865224838,0.3600650727748871,0.20631681382656097,81.06033325195312,54.0,2
81,-2.4940993785858154,0.44923338294029236,0.04747515544295311,0.008109675720334053,0.020755799487233162,0.0010088174603879452,0.4371928870677948,0.12439676374197006,0.4371928870677948,0.06405705958604813,0.035452861338853836,0.008944273926317692,0.11030145734548569,0.025607852265238762,91.6403579711914,20.0,3
82,-3.381294012069702,0.47379887104034424,0.05079677700996399,0.009303970262408257,0.05251596122980118,0.004229512065649033,1.033844232559204,0.45459219813346863,1.033844232559204,0.15099450945854187,0.0804956778883934,0.023073997348546982,0.24244186282157898,0.07057087868452072,95.23213958740234,58.0,4
83,-3.6485278606414795,0.4782484769821167,0.03481011837720871,0.003549066372215748,0.061464015394449234,0.00967270415276289,1.7656937837600708,2.7254221439361572,1.7656937837600708,0.3522579073905945,0.16164204478263855,0.08956729620695114,0.43383434414863586,0.3117368519306183,63.77530288696289,84.0,3
84,-3.0364954471588135,0.4428945481777191,0.004209587350487709,5.224093183642253e-05,0.006606932729482651,0.00010811693937284872,1.569496512413025,2.069582939147949,1.569496512413025,0.31007203459739685,0.14993534982204437,0.08209030330181122,0.3835832178592682,0.24402469396591187,7.543292045593262,60.0,0
85,-3.505797863006592,0.47746536135673523,0.08968960493803024,0.02672070451080799,0.10899524390697479,0.01947023533284664,1.2152494192123413,0.7286573052406311,1.2152494192123413,0.20073352754116058,0.1024090126156807,0.04330137372016907,0.3015229403972626,0.1268974393606186,176.96275329589844,77.0,4
86,-2.6897144317626953,0.4413183629512787,0.04694544896483421,0.008959511294960976,0.03518499433994293,0.0017332985298708081,0.7494868040084839,0.19345904886722565,0.7494868040084839,0.09143615514039993,0.04548441991209984,0.009817216545343399,0.16372781991958618,0.035087764263153076,79.84075164794922,34.0,3
87,-2.4358129501342773,0.39370372891426086,0.003898568684235215,6.0832491726614535e-05,0.007155505940318108,9.748455340741202e-05,1.835418701171875,1.6025080680847168,1.835418701171875,0.2292172610759735,0.09937460720539093,0.04064556583762169,0.33764469623565674,0.1545526087284088,7.7495903968811035,40.0,2
88,-3.5220205783843994,0.4799554646015167,0.021869268268346786,0.001353224623017013,0.025950200855731964,0.001220857840962708,1.1866058111190796,0.9021841883659363,1.1866058111190796,0.2493184208869934,0.12881046533584595,0.054644692689180374,0.33551838994026184,0.15761016309261322,40.90412139892578,62.0,0
89,-2.7046754360198975,0.42428088188171387,0.024506937712430954,0.002914281329140067,0.056413982063531876,0.007448908407241106,2.30195951461792,2.556001901626587,2.30195951461792,0.2153613120317459,0.08399394154548645,0.043514665216207504,0.3680904805660248,0.2461855411529541,53.35826110839844,51.0,3
90,-2.3320155143737793,0.4031587839126587,0.09665486216545105,0.029248632490634918,0.0992097407579422,0.0254549290984869,1.026432991027832,0.8702946901321411,1.026432991027832,0.18528634309768677,0.09836884588003159,0.07569922506809235,0.29837238788604736,0.2255745530128479,176.8690185546875,32.0,4
91,-2.3720221519470215,0.40210962295532227,0.00499207666143775,8.111615898087621e-05,0.00931343249976635,0.00023182666336651891,1.86564302444458,2.857959032058716,1.86564302444458,0.31769558787345886,0.13599909842014313,0.07643445581197739,0.3996886610984802,0.27374595403671265,9.105979919433594,33.0,1
92,-3.2466881275177,0.45430630445480347,0.007044765632599592,0.00013918729382567108,0.009622174315154552,0.00018792584887705743,1.3658615350723267,1.3501652479171753,1.3658615350723267,0.29080837965011597,0.14798472821712494,0.08280270546674728,0.3790392279624939,0.23077276349067688,10.61506175994873,60.0,0
93,-3.529052257537842,0.4759337306022644,0.09741902351379395,0.026983903720974922,0.13018253445625305,0.03893589600920677,1.336315393447876,1.4429304599761963,1.336315393447876,0.2787296175956726,0.13537874817848206,0.08522544801235199,0.37085214257240295,0.2641558349132538,231.2555389404297,82.0,4
